Voltage (V),Capacity (mAh/g),Li,Voltage (V),Capacity (mAh/g),Li,Voltage (V),Capacity (mAh/g),Li,Voltage (V),Capacity (mAh/g),Li,Voltage (V),Capacity (mAh/g),Li,Voltage (V),Capacity (mAh/g),Li,Voltage (V),Capacity (mAh/g),Li,Voltage (V),Capacity (mAh/g),Li
3.763309937,57.52465522,0.788745298,4.125360718,57.50746373,0.304566107,3.751690063,57.52433071,0.693306024,4.122608643,57.50715085,0.324701337,3.762392578,57.52357841,0.699171021,4.095393677,57.50720571,0.36459841,3.786549683,57.52196549,0.706920051,4.064203491,57.50607807,0.42048555
3.763615723,57.77476127,0.787826804,4.124443359,57.75749574,0.30548433,3.752607422,57.77443598,0.692387532,4.121385498,57.7571815,0.325619554,3.76300415,57.77368145,0.698252538,4.094170532,57.75723596,0.365516626,3.787161255,57.77205938,0.706001601,4.062674561,57.75611462,0.421403789
3.763615723,58.02486665,0.786908312,4.122914429,58.00752719,0.30640255,3.75352478,58.02454068,0.691469043,4.120162354,58.00721315,0.326537775,3.763309937,58.02378543,0.697334051,4.092641602,58.00726571,0.36643484,3.787772827,58.0221537,0.705083149,4.06114563,58.00613595,0.422321972
3.764227295,58.27497218,0.785989819,4.121691284,58.25755935,0.307320773,3.753830566,58.27464608,0.690550551,4.118939209,58.25724427,0.327455995,3.764227295,58.27388853,0.696415567,4.091112671,58.25729654,0.367353059,3.788384399,58.27224771,0.704164699,4.060228271,58.25615728,0.423240156
3.764533081,58.52507822,0.785071325,4.120162354,58.50759116,0.308238995,3.754442139,58.52475108,0.68963206,4.117410278,58.50727509,0.328374213,3.764227295,58.52399195,0.695497082,4.08958374,58.50732816,0.36827128,3.788995972,58.52234213,0.703246247,4.058699341,58.50619383,0.424158395
3.764838867,58.77518431,0.78415283,4.119244995,58.75762236,0.309157215,3.755053711,58.77485619,0.688713569,4.116187134,58.75730589,0.329292431,3.765450439,58.77409611,0.694578595,4.08805481,58.75735918,0.369189499,3.789607544,58.77243592,0.702327798,4.057476196,58.75623038,0.425076634
3.764838867,59.02528967,0.783234338,4.117716064,59.00765475,0.310075439,3.755359497,59.02496228,0.687795074,4.114658203,59.00733605,0.330210647,3.766062012,59.0242,0.693660108,4.086831665,59.00739112,0.370107721,3.78991333,59.02253014,0.701409347,4.055947266,59.00628215,0.425994929
3.765450439,59.27539581,0.782315844,4.11649292,59.25768748,0.310993664,3.755971069,59.27506764,0.686876582,4.113740845,59.25736632,0.331128863,3.766367798,59.27430363,0.692741623,4.085608521,59.25742191,0.371025939,3.791136475,59.27262423,0.700490896,4.054418335,59.2563187,0.426913169
3.765450439,59.52550066,0.781397353,4.114963989,59.50772049,0.31191189,3.756582642,59.52517285,0.685958091,4.112211914,59.50739818,0.332047085,3.767285156,59.52440726,0.691823137,4.084385376,59.50745245,0.371944156,3.792053833,59.52271982,0.69957244,4.05319519,59.50634003,0.427831352
3.766062012,59.77560608,0.780478861,4.114046631,59.75775344,0.312830116,3.7575,59.77527703,0.685039603,4.110377197,59.75742942,0.332965305,3.767590942,59.77451047,0.690904653,4.082856445,59.75748309,0.372862374,3.792359619,59.77281443,0.698653988,4.051972046,59.75636137,0.428749535
3.766367798,60.02571205,0.779560367,4.1125177,60.0077863,0.313748342,3.757805786,60.02538163,0.684121114,4.109154053,60.00746083,0.333883525,3.768508301,60.02461493,0.689986164,4.081327515,60.00751454,0.373780594,3.792665405,60.02290796,0.697735539,4.050748901,60.0063827,0.429667719
3.766367798,60.2758185,0.778641871,4.111294556,60.25782026,0.314666572,3.759028931,60.27548665,0.683202623,4.107930908,60.25749147,0.334801743,3.769119873,60.27471931,0.689067676,4.08010437,60.25754507,0.374698811,3.79388855,60.27300292,0.696817085,4.049525757,60.25640403,0.430585902
3.76697937,60.52592489,0.777723375,4.109459839,60.5078521,0.315584794,3.759334717,60.52559133,0.682284134,4.106096191,60.50752269,0.335719963,3.769425659,60.52482444,0.688149185,4.078269653,60.50757565,0.375617029,3.794194336,60.52309771,0.695898632,4.048302612,60.50644058,0.431504141
3.76697937,60.77603058,0.776804882,4.108236694,60.75788295,0.316503012,3.759640503,60.7756963,0.681365643,4.104567261,60.75755312,0.336638179,3.770037231,60.77492992,0.687230693,4.076740723,60.75760575,0.376535244,3.794805908,60.77319328,0.694980176,4.046467896,60.75646191,0.432422325
3.767285156,61.02613699,0.775886386,4.10701355,61.00791492,0.317421234,3.760252075,61.02580096,0.680447154,4.103649902,61.00758341,0.337556396,3.770648804,61.02503476,0.686312202,4.075517578,61.00763704,0.377453464,3.79541748,61.02328848,0.694061722,4.045244751,61.00649846,0.433340564
3.767896729,61.27624281,0.774967893,4.105484619,61.25794769,0.31833946,3.761169434,61.27590662,0.679528661,4.102120972,61.25761363,0.338474612,3.771260376,61.27513897,0.685393715,4.074294434,61.25766752,0.378371681,3.796334839,61.27338337,0.693143268,4.044021606,61.25651979,0.434258747
3.767896729,61.52634889,0.774049398,4.104261475,61.50797969,0.319257682,3.761781006,61.52601231,0.678610168,4.100592041,61.50764401,0.339392828,3.771566162,61.52524349,0.684475226,4.072765503,61.50769897,0.379289902,3.796640625,61.52347784,0.692224816,4.042492676,61.50655634,0.435176987
3.768508301,61.77645452,0.773130905,4.102732544,61.75801291,0.320175909,3.762086792,61.77611787,0.677691675,4.099368896,61.75767501,0.340311047,3.772483521,61.77534849,0.683556735,4.071236572,61.75773017,0.380208121,3.797252197,61.7735722,0.691306365,4.041575317,61.75657767,0.43609517
3.768814087,62.02656031,0.772212412,4.101203613,62.0080459,0.321094136,3.76300415,62.02622325,0.676773183,4.097839966,62.0077061,0.341229266,3.772789307,62.02545285,0.682638247,4.070013428,62.007761,0.38112634,3.798169556,62.02366604,0.690387915,4.040352173,62.006599,0.437013353
3.768814087,62.2766653,0.771293921,4.099980469,62.25807857,0.322012361,3.763615723,62.27632845,0.675854692,4.096311035,62.25773837,0.34214749,3.773706665,62.27555714,0.681719759,4.068790283,62.25778991,0.382044551,3.798475342,62.27376007,0.689469465,4.039434814,62.25660512,0.437931481
3.769425659,62.52677096,0.770375428,4.098451538,62.50811198,0.322930588,3.763921509,62.52643312,0.674936202,4.094782104,62.50777032,0.343065712,3.774012451,62.52566242,0.680801267,4.067567139,62.50781988,0.382962766,3.7993927,62.52385542,0.688551009,4.037905884,62.50664167,0.43884972
3.769731445,62.77687746,0.769456932,4.097228394,62.75814403,0.323848811,3.764533081,62.7765396,0.674017706,4.093253174,62.75780177,0.343983933,3.774624023,62.77576771,0.679882776,4.065732422,62.75784952,0.38388098,3.799698486,62.7739502,0.687632556,4.036682739,62.75667822,0.439767959
3.769731445,63.02698413,0.768538435,4.095699463,63.00817678,0.324767036,3.764838867,63.02664531,0.673099213,4.091724243,63.0078321,0.344902149,3.775847168,63.02587368,0.678964281,4.064509277,63.00788085,0.3847992,3.800615845,63.02404619,0.686714099,4.035459595,63.00669955,0.440686143
3.770343018,63.2770905,0.767619939,4.094476318,63.25820981,0.325685263,3.765756226,63.27675068,0.672180721,4.090806885,63.2578629,0.345820367,3.77645874,63.27597898,0.67804579,4.062674561,63.25791158,0.385717418,3.801533203,63.2741404,0.685795648,4.034542236,63.25672088,0.441604326
3.770343018,63.52719709,0.766701443,4.092947388,63.50824368,0.326603492,3.766367798,63.52685681,0.671262226,4.089277954,63.50789443,0.346738588,3.777070313,63.52608342,0.677127301,4.061757202,63.5079431,0.386635639,3.801838989,63.52423546,0.684877194,4.033013306,63.50674221,0.442522509
3.770648804,63.77730312,0.765782949,4.091724243,63.75827714,0.32752172,3.76697937,63.77696068,0.67034374,4.087749023,63.75792676,0.347656812,3.777681885,63.77618838,0.676208811,4.060228271,63.75797457,0.387553859,3.802450562,63.77433027,0.68395874,4.032095947,63.75676354,0.443440693
3.77095459,64.02740943,0.764864453,4.090501099,64.00831032,0.328439947,3.767590942,64.02706587,0.669425248,4.086525879,64.00795778,0.348575031,3.777681885,64.02629418,0.675290317,4.059005127,64.008006,0.38847208,3.803062134,64.02442525,0.683040287,4.030567017,64.00678487,0.444358876
3.771260376,64.27751509,0.76394596,4.088666382,64.25834219,0.329358169,3.768202515,64.27717204,0.668506753,4.085302734,64.25798947,0.349493252,3.778599243,64.27639883,0.674371828,4.057781982,64.25803635,0.389390296,3.803673706,64.27451917,0.682121837,4.029343872,64.25680621,0.44527706
3.771871948,64.52762106,0.763027466,4.087443237,64.50837383,0.33027639,3.768508301,64.5272767,0.667588264,4.083468018,64.50802011,0.35041147,3.778905029,64.5265038,0.673453337,4.056558838,64.50806726,0.390308515,3.804285278,64.52461274,0.681203388,4.028120728,64.50682754,0.446195243
3.772177734,64.77772636,0.762108974,4.085914307,64.7584068,0.331194616,3.769119873,64.77738123,0.666669775,4.082550659,64.75805183,0.351329691,3.779822388,64.7766089,0.672534846,4.055335693,64.75809791,0.391226732,3.805202637,64.77470724,0.680284936,4.026897583,64.75684887,0.447113426
3.772177734,65.02783204,0.761190481,4.084996948,65.00843946,0.332112841,3.769731445,65.02748664,0.665751283,4.081327515,65.00808195,0.352247907,3.780128174,65.02671427,0.671616354,4.053806763,65.00812944,0.392144953,3.806119995,65.02480165,0.679366484,4.025980225,65.0068702,0.44803161
3.772483521,65.27793793,0.760271987,4.083162231,65.25847191,0.333031065,3.770343018,65.27759281,0.664832788,4.079798584,65.25811315,0.353166127,3.780739746,65.27681958,0.670697862,4.052583618,65.25816084,0.393063173,3.806425781,65.27489712,0.678448029,4.024451294,65.25690675,0.448949849
3.773095093,65.52804438,0.759353491,4.081939087,65.50850489,0.333949292,3.770648804,65.52769981,0.66391429,4.077963867,65.50814425,0.354084346,3.781657104,65.52692478,0.669779371,4.051360474,65.50819142,0.393981391,3.80734314,65.52499246,0.677529573,4.023228149,65.5069433,0.449868088
3.773095093,65.77814991,0.758434998,4.080410156,65.75853728,0.334867516,3.771566162,65.77780562,0.662995796,4.076740723,65.75817534,0.355002565,3.782268677,65.77702995,0.66886088,4.050137329,65.75822236,0.394899609,3.808566284,65.77508653,0.676611123,4.022005005,65.75696463,0.450786272
3.773400879,66.02825661,0.757516502,4.079492798,66.00857062,0.335785743,3.771871948,66.02791182,0.662077301,4.075211792,66.00820642,0.355920784,3.782880249,66.02713466,0.66794239,4.048608398,66.00825127,0.395817821,3.80887207,66.02518096,0.675692671,4.021393433,66.00698596,0.451704455
3.773706665,66.27836195,0.75659801,4.077352295,66.2586035,0.336703969,3.772789307,66.27801835,0.661158805,4.074294434,66.25823548,0.356838996,3.783186035,66.27724033,0.667023897,4.047385254,66.25827971,0.39673603,3.809789429,66.27527545,0.674774219,4.020170288,66.25700729,0.452622638
3.774318237,66.52846699,0.755679519,4.076434937,66.50863574,0.337622192,3.773095093,66.52812482,0.660240309,4.072459717,66.50826607,0.357757213,3.784103394,66.52734517,0.666105407,4.046162109,66.50830896,0.397654243,3.810095215,66.52536992,0.673855767,4.01925293,66.50704384,0.453540877
3.774624023,66.77857313,0.754761024,4.074906006,66.75866846,0.338540417,3.773706665,66.77823066,0.659321815,4.071236572,66.75829702,0.358675432,3.784714966,66.77745049,0.665186915,4.044938965,66.75833781,0.398572454,3.811012573,66.7754637,0.672937318,4.018029785,66.75708039,0.454459117
3.774624023,67.02867928,0.753842529,4.073682861,67.00870123,0.339458643,3.774012451,67.02833704,0.65840332,4.070013428,67.00832788,0.35959365,3.785326538,67.02755585,0.664268423,4.044021606,67.00836705,0.399490666,3.811624146,67.02555703,0.67201887,4.017112427,67.00710173,0.4553773
3.775541382,67.27878522,0.752924035,4.072153931,67.25873489,0.340376871,3.775235596,67.27844418,0.657484821,4.068484497,67.25835892,0.360511869,3.785632324,67.27766083,0.663349933,4.04218689,67.25839548,0.400408875,3.812235718,67.27564951,0.671100425,4.015583496,67.25713828,0.456295539
3.775541382,67.52888999,0.752005545,4.070930786,67.50876921,0.341295102,3.775541382,67.52855108,0.656566324,4.067261353,67.50838925,0.361430086,3.786549683,67.52776641,0.66243144,4.041269531,67.50842472,0.401327088,3.81284729,67.52574299,0.670181977,4.014360352,67.50717483,0.457213779
3.775847168,67.77899506,0.751087054,4.069707642,67.75880269,0.34221333,3.77645874,67.77865788,0.655647826,4.066038208,67.75841989,0.362348303,3.787161255,67.777871,0.661512951,4.040046387,67.75845451,0.402245302,3.813458862,67.77583658,0.669263528,4.013442993,67.75721138,0.458132018
3.77645874,68.0291008,0.750168561,4.068178711,68.00883612,0.343131558,3.777070313,68.02876432,0.65472933,4.06512085,68.00845032,0.36326652,3.787772827,68.02797611,0.66059446,4.038517456,68.00848294,0.403163512,3.814376221,68.02593045,0.668345078,4.012219849,68.00724793,0.459050257
3.777070313,68.27920703,0.749250066,4.067261353,68.2588686,0.344049783,3.777681885,68.27887191,0.65381083,4.063591919,68.25848131,0.364184739,3.787772827,68.27808175,0.659675967,4.037600098,68.25851188,0.404081723,3.814987793,68.27602424,0.667426629,4.010996704,68.25728448,0.459968496
3.777070313,68.52931283,0.748331572,4.066038208,68.50890185,0.34496801,3.777681885,68.5289773,0.652892338,4.062062988,68.50851178,0.365102956,3.788995972,68.52818704,0.658757475,4.036376953,68.50854032,0.404999933,3.815599365,68.52611877,0.666508177,4.00977356,68.50730581,0.46088668
3.777376099,68.77941914,0.747413077,4.064815063,68.75893491,0.345886236,3.778599243,68.77908308,0.651973845,4.060534058,68.75854293,0.366021175,3.789301758,68.77829167,0.657838986,4.035153809,68.75856853,0.405918141,3.816516724,68.77621367,0.665589723,4.009161987,68.75732714,0.461804863
3.777681885,69.02952601,0.746494579,4.063286133,69.00896735,0.34680446,3.778905029,69.02918946,0.651055349,4.059616699,69.00857307,0.366939391,3.790524902,69.02839773,0.656920491,4.03423645,69.00859717,0.406836351,3.81682251,69.02630647,0.664671277,4.007938843,69.00734847,0.462723047
3.777987671,69.27963209,0.745576085,4.061757202,69.25900014,0.347722686,3.779516602,69.27929467,0.650136858,4.058087769,69.2586038,0.367857609,3.790524902,69.27850414,0.656001995,4.033013306,69.25862732,0.407754567,3.818045654,69.27640176,0.663752822,4.006409912,69.2573698,0.46364123
3.778293457,69.52973837,0.74465759,4.059922485,69.50903238,0.348640909,3.78043396,69.52940168,0.64921836,4.056864624,69.50863482,0.368775828,3.791442261,69.52860797,0.655083509,4.031790161,69.50865652,0.408672779,3.818657227,69.52649648,0.66283437,4.00579834,69.50739113,0.464559413
3.778599243,69.77984514,0.743739092,4.059310913,69.75906456,0.349559132,3.781045532,69.77950745,0.648299866,4.055641479,69.75866633,0.369694049,3.792359619,69.77871176,0.654165023,4.03026123,69.75868651,0.409590995,3.819574585,69.77658985,0.661915922,4.004880981,69.75739725,0.465477541
3.778905029,70.02995111,0.742820598,4.057781982,70.00909684,0.350477356,3.781657104,70.02961272,0.647381375,4.054418335,70.00869714,0.370612267,3.792971191,70.02881481,0.653246539,4.029343872,70.00871732,0.410509213,3.820186157,70.02668481,0.660997468,4.003963623,70.00741858,0.466395724
3.779210815,70.28005712,0.741902104,4.056558838,70.25913049,0.351395585,3.782268677,70.27971821,0.646462882,4.053500977,70.25872936,0.37153049,3.793276978,70.27891872,0.652328053,4.028120728,70.25874801,0.41142743,3.820797729,70.2767786,0.660079018,4.003046265,70.25743991,0.467313907
3.779516602,70.53016344,0.740983608,4.055641479,70.50916434,0.352313814,3.782574463,70.52982365,0.64554439,4.05166626,70.50876132,0.372448713,3.79388855,70.52902171,0.65140957,4.027203369,70.5087784,0.412345647,3.821103516,70.52687223,0.659160569,4.001517334,70.50744602,0.468232035
3.779822388,70.78026902,0.740065116,4.054112549,70.75919769,0.353232041,3.783186035,70.77992891,0.644625898,4.050748901,70.75879185,0.37336693,3.794500122,70.77912585,0.650491082,4.025674438,70.75880906,0.413263865,3.822020874,70.77696656,0.658242118,4.000599976,70.75748257,0.469150274
3.780128174,71.03037534,0.73914662,4.05319519,71.0092297,0.354150264,3.783797607,71.03003541,0.643707402,4.049831543,71.00882199,0.374285145,3.79541748,71.02922851,0.6495726,4.02475708,71.00883994,0.414182083,3.823244019,71.0270597,0.657323671,3.999682617,71.0075039,0.470068458
3.78043396,71.28048115,0.738228127,4.05166626,71.25926311,0.355068492,3.784103394,71.28014142,0.642788908,4.048302612,71.25885287,0.375203364,3.796029053,71.27933283,0.648654112,4.023533936,71.25887022,0.415100299,3.823855591,71.27715457,0.656405218,3.9978479,71.25752523,0.470986641
3.780739746,71.53058653,0.737309634,4.050137329,71.5092967,0.35598672,3.785020752,71.53024721,0.641870414,4.046773682,71.50888291,0.376121579,3.796640625,71.52943618,0.647735627,4.022616577,71.50890124,0.416018518,3.824772949,71.52724806,0.655486769,3.996930542,71.507577,0.471904936
3.781045532,71.78069251,0.73639114,4.048914185,71.75932976,0.356904947,3.785632324,71.78035326,0.64095192,4.045856323,71.75891314,0.377039795,3.796946411,71.7795401,0.646817141,4.021699219,71.7589319,0.416936736,3.825690308,71.77734264,0.654568317,3.996013184,71.75759834,0.47282312
3.781045532,72.03079836,0.735472646,4.047996826,72.00936317,0.357823174,3.786243896,72.03045898,0.640033426,4.044633179,72.00894324,0.377958011,3.797557983,72.02964354,0.645898656,4.020476074,72.0089626,0.417854954,3.82630188,72.02743788,0.653649862,3.995095825,72.00763489,0.473741359
3.781657104,72.28090386,0.734554154,4.046773682,72.25939636,0.358741401,3.786549683,72.28056471,0.639114933,4.043104248,72.25897343,0.378876227,3.798475342,72.27974714,0.64498017,4.01925293,72.2589919,0.418773166,3.826913452,72.27753235,0.65273141,3.994178467,72.25765622,0.474659542
3.782268677,72.5310104,0.733635658,4.045856323,72.50942881,0.359659625,3.787467041,72.53067101,0.638196438,4.042492676,72.50900434,0.379794445,3.799086914,72.5298509,0.644061684,4.018335571,72.50902097,0.419691378,3.827830811,72.52762694,0.651812958,3.992955322,72.50767755,0.475577725
3.782574463,72.78111677,0.732717162,4.044327393,72.7594618,0.360577852,3.787772827,72.78077666,0.637277945,4.040963745,72.75903546,0.380712665,3.7993927,72.7799543,0.643143199,4.017112427,72.75905019,0.42060959,3.828748169,72.7777227,0.650894501,3.991732178,72.75769888,0.476495909
3.782574463,73.03122226,0.73179867,4.042798462,73.00949456,0.361496077,3.788384399,73.03088214,0.636359452,4.039740601,73.00906696,0.381630885,3.800310059,73.0300584,0.642224712,4.016195068,73.00907963,0.421527804,3.829053955,73.02781712,0.649976049,3.991120605,73.00772021,0.477414092
3.783186035,73.28132745,0.730880178,4.041881104,73.25952675,0.3624143,3.789301758,73.28098682,0.635440963,4.038517456,73.25909834,0.382549106,3.800921631,73.280162,0.641306227,4.014666138,73.25910821,0.422446014,3.8302771,73.2779127,0.649057593,3.989897461,73.25774154,0.478332276
3.783491821,73.53143201,0.729961689,4.040657959,73.50956036,0.363332529,3.789607544,73.53109262,0.634522469,4.037294312,73.50912931,0.383467324,3.801838989,73.53026568,0.640387741,4.013748779,73.50913753,0.423364226,3.830582886,73.52800727,0.648139141,3.988980103,73.50777809,0.479250515
3.783491821,73.78153784,0.729043196,4.039434814,73.75959402,0.364250757,3.790219116,73.78119908,0.633603973,4.036376953,73.7591608,0.384385545,3.802144775,73.78037054,0.639469251,4.013137207,73.75916801,0.424282443,3.83180603,73.77810032,0.647220694,3.988062744,73.75779942,0.480168698
3.784103394,74.0316429,0.728124705,4.038517456,74.00962703,0.365168984,3.791136475,74.03130602,0.632685476,4.035459595,74.0091926,0.385303767,3.802756348,74.03047588,0.638550759,4.011608276,74.00919816,0.425200659,3.832417603,74.028194,0.646302245,3.9868396,74.00783597,0.481086937
3.78440918,74.28174822,0.727206213,4.037294312,74.2596599,0.366087209,3.791442261,74.2814123,0.63176698,4.03423645,74.25922449,0.386221989,3.803673706,74.28058085,0.637632268,4.010690918,74.25922817,0.426118874,3.833640747,74.27828736,0.645383797,3.986228027,74.25784209,0.482005065
3.78440918,74.53185399,0.726287719,4.036376953,74.50969304,0.367005436,3.792053833,74.5315199,0.63084848,4.033319092,74.50925539,0.387140207,3.804285278,74.53068518,0.63671378,4.00977356,74.50925807,0.427037089,3.833946533,74.52838035,0.644465351,3.984699097,74.50786342,0.482923248
3.785326538,74.78195904,0.725369229,4.035153809,74.75972731,0.367923667,3.792665405,74.78162606,0.629929985,4.032095947,74.75928709,0.388058429,3.804591064,74.78078941,0.635795292,4.008550415,74.75928945,0.427955309,3.835169678,74.77847262,0.643546907,3.983781738,74.75789997,0.483841488
3.785632324,75.03206461,0.724450736,4.033930664,75.0097601,0.368841892,3.793582764,75.03173345,0.629011486,4.03026123,75.00931809,0.388976648,3.805508423,75.03089326,0.634876806,4.007633057,75.00931951,0.428873525,3.835169678,75.02856674,0.642628456,3.982558594,75.0079213,0.484759671
3.78593811,75.28216948,0.723532246,4.033013306,75.25979365,0.369760121,3.794500122,75.28184073,0.628092987,4.029343872,75.25934992,0.38989487,3.806119995,75.28099683,0.63395832,4.006409912,75.25934948,0.42979174,3.836392822,75.27865968,0.64171001,3.981641235,75.25795785,0.48567791
3.786243896,75.53227473,0.722613754,4.031790161,75.50982713,0.370678349,3.794194336,75.53194704,0.627174491,4.028426514,75.5093818,0.390813092,3.80734314,75.53110018,0.633039836,4.005492554,75.50937852,0.430709952,3.837310181,75.52875315,0.640791561,3.980723877,75.5079944,0.486596149
3.786243896,75.78237938,0.721695265,4.030567017,75.75986006,0.371596575,3.79541748,75.78205326,0.626255996,4.027203369,75.75941433,0.391731316,3.807954712,75.78120336,0.632121352,4.004575195,75.75940984,0.431628172,3.837921753,75.77884679,0.639873112,3.979500732,75.75803095,0.487514389
3.786549683,76.03248452,0.720776774,4.029649658,76.00989285,0.3725148,3.796029053,76.03216042,0.625337498,4.025980225,76.00944554,0.392649536,3.808566284,76.0313082,0.631202862,4.003657837,76.00943981,0.432546387,3.839144897,76.02893994,0.638954665,3.978583374,76.00805228,0.488432572
3.786855469,76.28259082,0.719858278,4.028120728,76.25992679,0.37343303,3.796334839,76.28226613,0.624419004,4.025062866,76.25947725,0.393567757,3.809177856,76.28141226,0.630284375,4.002434692,76.25947106,0.433464607,3.840062256,76.27903464,0.638036212,3.977360229,76.25808883,0.489350811
3.787467041,76.5326966,0.718939785,4.027203369,76.50996009,0.374351257,3.797252197,76.532372,0.62350051,4.024145508,76.50950842,0.394485977,3.809789429,76.5315175,0.629365883,4.001517334,76.50950179,0.434382824,3.840979614,76.52912744,0.637117767,3.976442871,76.50811016,0.490268995
3.787772827,76.78280382,0.718021286,4.025980225,76.7599922,0.37526948,3.797557983,76.78247816,0.622582016,4.022922363,76.75953983,0.395404197,3.810706787,76.78162241,0.628447393,4.000599976,76.75953213,0.435301041,3.842202759,76.77921987,0.636199322,3.975219727,76.75814671,0.491187234
3.788384399,77.03291089,0.717102788,4.025062866,77.01002504,0.376187706,3.798475342,77.03258435,0.621663521,4.022005005,77.00957143,0.396322418,3.811318359,77.03172759,0.627528902,3.999682617,77.00956222,0.436219256,3.842814331,77.02931419,0.635280871,3.974608154,77.00815283,0.492105361
3.788078613,77.28301785,0.71618429,4.024145508,77.26005768,0.377105931,3.7993927,77.28269093,0.620745024,4.021087646,77.25960327,0.39724064,3.811929932,77.2818319,0.626610414,3.998459473,77.25959253,0.437137473,3.843731689,77.27940769,0.634362422,3.97338501,77.25818938,0.493023601
3.788995972,77.53312441,0.715265794,4.022922363,77.51009035,0.378024156,3.799698486,77.53279739,0.619826528,4.020170288,77.50963486,0.398158861,3.812541504,77.53193671,0.625691924,3.997542114,77.50962296,0.43805569,3.844343262,77.52950118,0.633443974,3.972161865,77.50822593,0.49394184
3.788995972,77.78323058,0.714347299,4.022005005,77.76012341,0.378942382,3.800615845,77.7829054,0.618908026,4.018947144,77.759666,0.399077081,3.813458862,77.78204248,0.62477343,3.99631897,77.7596536,0.438973907,3.84526062,77.77959514,0.632525524,3.971244507,77.75824726,0.494860023
3.789607544,78.0333366,0.713428804,4.021393433,78.01015647,0.379860608,3.800921631,78.03301149,0.617989532,4.017723999,78.00969738,0.399995301,3.813764648,78.03214715,0.623854941,3.995401611,78.00968351,0.439892122,3.846177979,78.02968866,0.631607075,3.970632935,78.00826859,0.495778207
3.78991333,78.28344329,0.712510307,4.019864502,78.26019079,0.380778839,3.801533203,78.28311815,0.617071035,4.016806641,78.25972859,0.400913521,3.814987793,78.2822529,0.622936447,3.994484253,78.25971329,0.440810336,3.846789551,78.27978238,0.630688626,3.96940979,78.25828992,0.49669639
3.78991333,78.53354908,0.711591814,4.018947144,78.5102247,0.381697069,3.802144775,78.53322543,0.616152536,4.016195068,78.50975994,0.401831741,3.815293579,78.53235811,0.622017956,3.993261108,78.50974315,0.441728551,3.848318481,78.52987698,0.629770174,3.968186646,78.50832647,0.497614629
3.790219116,78.78365489,0.71067332,4.017723999,78.76025897,0.3826153,3.802756348,78.78333205,0.615234039,4.01527771,78.75979006,0.402749957,3.816516724,78.78246296,0.621099466,3.99234375,78.75977293,0.442646765,3.848930054,78.7799711,0.628851723,3.967269287,78.75833258,0.498532757
3.791136475,79.03375975,0.70975483,4.016500854,79.01029101,0.383533523,3.803673706,79.03343893,0.614315542,4.013748779,79.00982113,0.403668176,3.81682251,79.03256711,0.620180978,3.991120605,79.00980308,0.443564981,3.849847412,79.03006522,0.627933272,3.965740356,79.00835391,0.49945094
3.791442261,79.28386524,0.708836338,4.015889282,79.26032326,0.384451746,3.803979492,79.28354523,0.613397047,4.012525635,79.25985282,0.404586397,3.817739868,79.28267251,0.619262486,3.990509033,79.25983391,0.444483199,3.850764771,79.28015932,0.627014822,3.964822998,79.25839047,0.500369179
3.791442261,79.53396967,0.707917849,4.01527771,79.51035588,0.385369971,3.804591064,79.53365167,0.612478551,4.011914063,79.50988389,0.405504616,3.818045654,79.53277688,0.618343998,3.989285889,79.50986406,0.445401415,3.851682129,79.53025197,0.626096377,3.96390564,79.5084118,0.501287363
3.791748047,79.78407511,0.706999357,4.013748779,79.76038941,0.386288199,3.805508423,79.7837596,0.611560049,4.010690918,79.75991554,0.406422837,3.818963013,79.78288231,0.617425506,3.988062744,79.75989396,0.44631963,3.852905273,79.78034429,0.625177932,3.962682495,79.75841791,0.50220549
3.792971191,80.03417986,0.706080867,4.012525635,80.01042336,0.387206429,3.806119995,80.03386723,0.610641549,4.00977356,80.0099468,0.407341057,3.819880371,80.03298795,0.616507013,3.987451172,80.00992473,0.447237848,3.853516846,80.03043727,0.624259486,3.961765137,80.00843924,0.503123674
3.792665405,80.2842851,0.705162376,4.011914063,80.26045702,0.388124657,3.807037354,80.28397547,0.609723046,4.008550415,80.25997746,0.408259275,3.820186157,80.28309395,0.615588518,3.986533813,80.25995554,0.448156066,3.854434204,80.28053136,0.623341035,3.960541992,80.25846057,0.504041857
3.792971191,80.53439025,0.704243885,4.010690918,80.51049046,0.389042885,3.80734314,80.53408343,0.608804545,4.007938843,80.51000907,0.409177496,3.820797729,80.53320025,0.614670023,3.985616455,80.50998558,0.449074282,3.855657349,80.53062595,0.622422583,3.959624634,80.5084819,0.50496004
3.793582764,80.78449483,0.703325395,4.009467773,80.76052419,0.389961114,3.808260498,80.78419065,0.607886046,4.006715698,80.76004103,0.410095718,3.822020874,80.78330566,0.613751531,3.984393311,80.76001567,0.449992497,3.856880493,80.78071909,0.621504136,3.958707275,80.75850323,0.505878224
3.79388855,81.03460046,0.702406902,4.008550415,81.01055801,0.390879343,3.80887207,81.03429784,0.606967547,4.005492554,81.01007252,0.411013939,3.822632446,81.0334111,0.612833039,3.983475952,81.01004573,0.450910713,3.857797852,81.03081188,0.62058569,3.957484131,81.00852456,0.506796407
3.79388855,81.28470681,0.701488407,4.007633057,81.26059204,0.391797573,3.809789429,81.28440459,0.60604905,4.004575195,81.2601042,0.41193216,3.823855591,81.2835172,0.611914544,3.982558594,81.26007636,0.45182893,3.858409424,81.28090556,0.619667241,3.956566772,81.2585459,0.507714591
